RegionName,City,State,Metro,CountyName,SizeRank,2017_avg,2017_std,2018_avg,2018_std
39564,Ocean Springs,MS,Gulfport-Biloxi-Pascagoula,Jackson County,1181,1134.166667,42.17193643,1203.75,41.85167261
23228,Laurel,VA,Richmond,Henrico County,1182,1241.666667,40.93100563,1288.5,42.13371572
30519,Buford,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,1183,1580.541667,36.32575896,1647.25,6.384551668
94566,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,1184,3638.958333,113.9967942,3637.5,114.7006975
30328,Sandy Springs,GA,Atlanta-Sandy Springs-Roswell,Fulton County,1185,2024.318182,160.4825497,2119.75,138.6472593
60645,Chicago,IL,Chicago-Naperville-Elgin,Cook County,1186,1235,19.65854352,1262.5,27.77138815
70769,Prairieville,LA,Baton Rouge,Ascension Parish,1187,1626.25,55.46676933,1597.5,45.34589287
95376,Tracy,CA,Stockton-Lodi,San Joaquin County,1188,1938.125,68.61824496,2018.45,40.83041146
91745,Hacienda Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1189,2376.458333,92.09063885,2413.55,84.26993829
34231,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,1190,1772.708333,79.74868294,1829,67.55738302
77539,Dickinson,TX,Houston-The Woodlands-Sugar Land,Galveston County,1191,1559.166667,57.9361478,1602,39.50949253
85021,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1191,1144.583333,30.63279379,1276.4,160.8744542
32712,Apopka,FL,Orlando-Kissimmee-Sanford,Orange County,1193,1622,39.43084664,1676.95,31.96830462
93010,Camarillo,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,1194,2662.5,81.56669051,2893.75,88.96101674
98102,Seattle,WA,Seattle-Tacoma-Bellevue,King County,1195,2540.9375,127.5179981,2556.5,150.4127654
72076,Jacksonville,AR,Little Rock-North Little Rock-Conway,Pulaski County,1196,831.875,52.32236815,807.75,50.52783886
60067,Palatine,IL,Chicago-Naperville-Elgin,Cook County,1197,1794.444444,56.55353631,1857.5,63.29494451
19808,Wilmington,DE,Philadelphia-Camden-Wilmington,New Castle County,1198,1515,27.30994935,1547.85,61.90115104
95762,El Dorado Hills,CA,Sacramento--Roseville--Arden-Arcade,El Dorado County,1199,2724.25,56.66127425,2752.5,87.64274071
89509,Reno,NV,Reno,Washoe County,1200,1645.833333,88.44332774,1644.65,110.3068561
19121,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,1201,1585.416667,89.82525474,1612.75,107.3105889
20747,District Heights,MD,Washington-Arlington-Alexandria,Prince Georges County,1202,1685.416667,56.34559778,1683.75,44.82256686
21804,Salisbury,MD,Salisbury,Wicomico County,1203,1081.458333,71.09602026,1112,44.11349
21236,Nottingham,MD,Baltimore-Columbia-Towson,Baltimore County,1204,1576.041667,40.33012642,1605.4,24.70607213
32824,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,1205,1563.458333,36.12331792,1674.55,21.61186017
33461,Palm Springs,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,1206,1342.25,35.98118721,1394.75,57.42876022
92688,Rancho Santa Margarita,CA,Los Angeles-Long Beach-Anaheim,Orange County,1207,2423.75,98.00882188,2518.2,132.563796
48188,Canton,MI,Detroit-Warren-Dearborn,Wayne County,1208,1633.291667,75.23586754,1676.25,80.32161913
95037,Morgan Hill,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1209,3332.5,141.7818159,3361.5,93.5160414
33196,The Hammocks,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1210,1983.708333,21.89982718,2053.85,44.75379872
93311,Bakersfield,CA,Bakersfield,Kern County,1211,1625.833333,25.31742922,1655.75,29.53916891
33130,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1212,2381.25,62.18671482,2525.05,50.27944411
11561,Long Beach,NY,New York-Newark-Jersey City,Nassau County,1213,2942.708333,335.2338399,3143.75,290.002694
18042,Easton,PA,Allentown-Bethlehem-Easton,Northampton County,1214,1252.083333,44.73106365,1310.5,66.46239538
8234,Egg Harbor,NJ,Atlantic City-Hammonton,Atlantic County,1215,1554.166667,75.57648811,1462.5,121.5781642
6790,Torrington,CT,Torrington,Litchfield County,1216,1195.208333,22.83223081,1170.5,56.94075869
21701,Frederick,MD,Washington-Arlington-Alexandria,Frederick County,1216,1617.916667,53.08045518,1673.25,73.11848262
33134,Coral Gables,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1218,2446.458333,62.65363063,2427,49.85980345
61820,Champaign,IL,Champaign-Urbana,Champaign County,1219,1054.208333,72.67950718,1090.6,60.57012465
60193,Schaumburg,IL,Chicago-Naperville-Elgin,Cook County,1220,1482.083333,20.35705583,1533,42.48234928
72756,Rogers,AR,Fayetteville-Springdale-Rogers,Benton County,1221,1245.227273,61.79561754,1262.5,45.06939094
77080,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,1222,1569.125,33.13930509,1656,56.3493567
30039,Snellville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,1223,1332.708333,46.07442274,1364.85,14.46901863
89436,Sparks,NV,Reno,Washoe County,1224,1721.583333,82.71986695,1885.95,73.02480743
33928,Estero,FL,Cape Coral-Fort Myers,Lee County,1225,2068.708333,133.8423292,2159.75,125.8195633
28212,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,1226,1106.166667,29.87078655,1166.35,39.32941012
49503,Grand Rapids,MI,Grand Rapids-Wyoming,Kent County,1227,1303.541667,42.33372293,1355.75,98.53964938
84770,Saint George,UT,St. George,Washington County,1227,1298.708333,36.11235842,1359.7,64.23091156
17050,Hampden,PA,Harrisburg-Carlisle,Cumberland County,1229,1543.333333,49.37456048,1576.7,58.60255967
32955,Rockledge,FL,Palm Bay-Melbourne-Titusville,Brevard County,1230,1451.458333,74.80153138,1491.25,48.05270544
98092,Auburn,WA,Seattle-Tacoma-Bellevue,King County,1230,1983.125,107.549044,2042,115.9029767
33445,Delray Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,1232,1555.416667,50.0503219,1587,37.62977544
27520,Clayton,NC,Raleigh,Johnston County,1233,1326.75,27.79350943,1369.65,31.1464685
92064,Poway,CA,San Diego-Carlsbad,San Diego County,1233,2854.583333,125.1575396,2973.25,166.7147639
30813,Grovetown,GA,Augusta-Richmond County,Columbia County,1235,1217.708333,24.35540523,1247,35.44009029
31909,Columbus,GA,Columbus,Muscogee County,1236,1081.041667,43.88026243,1108,52.46189093
32404,Panama City,FL,Panama City,Bay County,1237,1091.583333,61.3072295,1151.25,49.53849513
2127,Boston,MA,Boston-Cambridge-Newton,Suffolk County,1238,2983.333333,106.7187373,3125,87.32124598
92833,Fullerton,CA,Los Angeles-Long Beach-Anaheim,Orange County,1239,2654.166667,46.58474953,2691.25,63.25790464
33417,Century Village,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,1240,1112.416667,29.79222027,1154.5,41.54515616
75013,Allen,TX,Dallas-Fort Worth-Arlington,Collin County,1241,2216.875,70.33495012,2291.25,71.35518552
92054,Oceanside,CA,San Diego-Carlsbad,San Diego County,1242,2370.416667,90.05688789,2531,99.01515036
33410,Palm Beach Gardens,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,1243,1926.625,58.48330424,1873.25,68.13635227
85249,Chandler,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1244,1905.416667,97.63256657,1925.5,75.81886309
95825,Arden-Arcade,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,1245,1305.454545,79.557142,1391.5,76.94316084
19805,Wilmington,DE,Philadelphia-Camden-Wilmington,New Castle County,1246,1039.166667,37.90521805,1084.1,29.66968149
43017,Dublin,OH,Columbus,Franklin County,1247,1569.458333,200.8437886,1537.25,116.0412104
91765,Diamond Bar,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1248,2436.041667,73.19678338,2503.75,68.47672962
33484,Delray Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,1249,1526.666667,116.8569876,1565,105.5935604
78412,Corpus Christi,TX,Corpus Christi,Nueces County,1250,1307.416667,48.60848406,1364.75,53.86847408
32526,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,1251,980.4166667,33.63147914,1030.75,56.84463475
30228,Hampton,GA,Atlanta-Sandy Springs-Roswell,Henry County,1252,1126.25,36.07717422,1233,39.68311984
28054,Gastonia,NC,Charlotte-Concord-Gastonia,Gaston County,1253,1100.916667,61.71568997,1206.55,70.07048237
27127,Winston-Salem,NC,Winston-Salem,Forsyth County,1254,1133.541667,44.84299385,1173.75,41.58199731
60188,Carol Stream,IL,Chicago-Naperville-Elgin,DuPage County,1255,1633.75,50.53361093,1654.55,59.46530501
61701,Bloomington,IL,Bloomington,McLean County,1256,916.25,66.5637226,853,35.7211422
32507,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,1257,1255.833333,69.65938957,1275,52.10566188
75165,Waxahachie,TX,Dallas-Fort Worth-Arlington,Ellis County,1257,1427.291667,68.55243077,1564,64.29618962
85716,Tucson,AZ,Tucson,Pima County,1259,948.5416667,54.43323829,1021.5,56.65906812
85295,Gilbert,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1259,1457.166667,23.16097052,1538.75,33.37757481
30680,Winder,GA,Atlanta-Sandy Springs-Roswell,Barrow County,1261,1107.541667,37.96734251,1178.25,58.9072364
21093,Lutherville Timonium,MD,Baltimore-Columbia-Towson,Baltimore County,1262,1992.291667,14.80633076,1996.75,72.85301984
32714,Altamonte Springs,FL,Orlando-Kissimmee-Sanford,Seminole County,1263,1147.083333,45.03278127,1210.25,24.55733088
92544,Hemet,CA,Riverside-San Bernardino-Ontario,Riverside County,1264,1454.375,30.07152931,1506.5,37.76903494
63368,O Fallon,MO,St. Louis,Saint Charles County,1265,1440.833333,147.2620491,1491,121.4814801
85296,Gilbert,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1266,1438.291667,30.24032788,1503.5,35.71064267
77055,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,1267,1704.541667,73.39972137,1839.5,114.8520788
82001,Cheyenne,WY,Cheyenne,Laramie County,1268,1262.833333,35.14809936,1301,36.86461718
70433,Covington,LA,New Orleans-Metairie,Saint Tammany Parish,1269,1362.708333,57.60369575,1360,20
94521,Concord,CA,San Francisco-Oakland-Hayward,Contra Costa County,1270,2545.277778,110.6699576,2568.5,199.9131061
19401,Norristown,PA,Philadelphia-Camden-Wilmington,Montgomery County,1271,1355.416667,29.68293093,1432.5,46.16546328
11435,New York,NY,New York-Newark-Jersey City,Queens County,1272,1842.5,46.87083315,1792.5,61.28825336
15221,Wilkinsburg,PA,Pittsburgh,Allegheny County,1273,1016.5,46.17629262,1004.5,26.96757312
35216,Vestavia Hills,AL,Birmingham-Hoover,Jefferson County,1274,1275.681818,127.3421077,1329.75,89.43887578
98058,Renton,WA,Seattle-Tacoma-Bellevue,King County,1275,2128.541667,142.4285579,2298.5,64.61617445
55379,Shakopee,MN,Minneapolis-St. Paul-Bloomington,Scott County,1276,1557.875,95.20638218,1592,28.10249099
60477,Tinley Park,IL,Chicago-Naperville-Elgin,Cook County,1277,1621.458333,60.18598201,1660.75,60.22924954
72703,Fayetteville,AR,Fayetteville-Springdale-Rogers,Washington County,1278,1246.208333,58.96024732,1253,30.6757233
30126,Mableton,GA,Atlanta-Sandy Springs-Roswell,Cobb County,1279,1487.916667,87.0454463,1459.75,45.85915939
29203,Columbia,SC,Columbia,Richland County,1280,857.2916667,36.24940134,848.75,3.75
60025,Glenview,IL,Chicago-Naperville-Elgin,Cook County,1281,2162.25,162.9876657,2254.5,155.7473916
28304,Fayetteville,NC,Fayetteville,Cumberland County,1282,836.4166667,21.3207971,857.75,21.34391014
34145,Marco Island,FL,Naples-Immokalee-Marco Island,Collier County,1283,3894,422.1658442,4084.5,283.9229649
77498,Sugar Land,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,1284,1611.916667,47.42311028,1646.75,34.92939307
90275,Rancho Palos Verdes,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1285,3926.875,121.7798774,3981.75,133.772428
33610,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,1286,1171.041667,38.58781022,1207.45,20.51883281
78232,San Antonio,TX,San Antonio-New Braunfels,Bexar County,1287,1002.791667,59.09436604,1049.3,66.23488507
85027,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1288,1176.541667,28.78038853,1243.25,60.31220855
34119,Naples,FL,Naples-Immokalee-Marco Island,Collier County,1289,3017.5,279.6687028,3530,134.5362405
48910,Lansing,MI,Lansing-East Lansing,Ingham County,1290,806.875,20.49199539,814,23.35058886
92127,San Diego,CA,San Diego-Carlsbad,San Diego County,1290,2868.958333,179.7204378,3057.75,230.8637315
95136,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1292,3327.708333,117.6880513,3430,104.9047187
10034,New York,NY,New York-Newark-Jersey City,New York County,1293,1412.5,19.0940654,1450,22.36067977
76522,Copperas Cove,TX,Killeen-Temple,Coryell County,1294,911.25,26.64387046,894.45,14.85673248
97217,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,1295,1974.625,71.08742417,2043.25,56.8995826
2130,Boston,MA,Boston-Cambridge-Newton,Suffolk County,1296,2610.416667,97.60588979,2807.5,98.77373133
85635,Sierra Vista,AZ,Sierra Vista-Douglas,Cochise County,1296,910.2083333,29.76397314,950.75,21.03716949
19132,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,1298,1043.708333,62.98163037,1120,50.99019514
6360,Norwich,CT,Norwich-New London,New London County,1299,1322.708333,38.95053398,1295.25,8.09706737
33624,Greater Carrollwood,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,1299,1401,39.96821654,1461.9,45.28178442
28411,Wilmington,NC,Wilmington,New Hanover County,1301,1418.958333,53.91407451,1481.15,78.94873337
92660,Newport Beach,CA,Los Angeles-Long Beach-Anaheim,Orange County,1302,4535,234.8669836,5049.75,259.4476103
79423,Lubbock,TX,Lubbock,Lubbock County,1303,1190.625,33.51189155,1213.5,54.83156026
72758,Rogers,AR,Fayetteville-Springdale-Rogers,Benton County,1304,1451.541667,76.41047549,1502,79.3158244
32304,Tallahassee,FL,Tallahassee,Leon County,1305,932.375,37.35924975,996.25,43.94954494
80909,Colorado Springs,CO,Colorado Springs,El Paso County,1306,1317.727273,45.90571545,1349.2,46.84026046
48146,Lincoln Park,MI,Detroit-Warren-Dearborn,Wayne County,1307,893.6666667,20.70460228,910,22.91287847
46037,Fishers,IN,Indianapolis-Carmel-Anderson,Hamilton County,1308,1463.125,48.61760869,1548,52.0552591
60120,Elgin,IL,Chicago-Naperville-Elgin,Kane County,1309,1596.375,30.05143161,1619.45,61.83221248
28115,Mooresville,NC,Charlotte-Concord-Gastonia,Iredell County,1310,1444.958333,83.75571083,1402.25,71.40947066
95826,Rosemont,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,1311,1457.916667,75.0127304,1518.25,107.0575196
36608,Mobile,AL,Mobile,Mobile County,1312,952.5,61.22873781,929.8,21.76602858
50266,West Des Moines,IA,Des Moines-West Des Moines,Polk County,1313,1272.625,56.88772751,1294.25,50.44861247
2472,Watertown,MA,Boston-Cambridge-Newton,Middlesex County,1314,2394.791667,121.9906858,2456.25,154.03429
80022,Commerce City,CO,Denver-Aurora-Lakewood,Adams County,1315,2019.545455,158.3179273,2088.75,65.6053542
22901,Charlottesville,VA,Charlottesville,Albemarle County,1316,1420.625,65.50385644,1522.5,93.65495182
85051,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1317,1017.958333,63.55131074,1143.55,116.4346276
94025,Menlo Park,CA,San Francisco-Oakland-Hayward,San Mateo County,1317,5465.791667,351.2220012,5336.5,177.7188791
34761,Ocoee,FL,Orlando-Kissimmee-Sanford,Orange County,1319,1649.25,27.70040613,1761.1,39.43716521
84121,Cottonwood Heights,UT,Salt Lake City,Salt Lake County,1319,1805,65.94268345,1852.75,90.46028134
85704,Tucson,AZ,Tucson,Pima County,1321,1293.125,37.97100045,1372.25,72.1062584
85745,Tucson,AZ,Tucson,Pima County,1322,1228.541667,86.30407926,1246.75,46.69113942
90804,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1323,1923.541667,112.6316745,2040.75,50.8312158
39047,Brandon,MS,Jackson,Rankin County,1324,1346.818182,35.99385852,1353.75,34.91507554
32738,Deltona,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,1325,1190.833333,37.75377097,1281.05,30.5241298
22801,Harrisonburg,VA,Harrisonburg,Harrisonburg City,1326,1278.863636,117.673294,1214,34.69870315
79925,El Paso,TX,El Paso,El Paso County,1327,1002.7,41.81638435,976.7,23.98978949
32818,Pine Hills,FL,Orlando-Kissimmee-Sanford,Orange County,1328,1363.625,48.94815497,1402.75,54.82301068
29577,Myrtle Beach,SC,Myrtle Beach-Conway-North Myrtle Beach,Horry County,1329,1319,106.3907891,1320,93.57483636
38116,Memphis,TN,Memphis,Shelby County,1330,900.8333333,10.91316738,900.9,12.96302434
85730,Tucson,AZ,Tucson,Pima County,1330,1041.416667,25.89629424,1065,22.91287847
93611,Clovis,CA,Fresno,Fresno County,1330,1573.181818,58.23239989,1620.5,41.9940472
30134,Douglasville,GA,Atlanta-Sandy Springs-Roswell,Douglas County,1333,1092.625,21.4661798,1144.1,51.88728168
30038,Lithonia,GA,Atlanta-Sandy Springs-Roswell,Dekalb County,1334,1075.625,21.26531311,1154.55,41.13906295
36301,Dothan,AL,Dothan,Houston County,1335,803.6363636,40.90404009,842,34.34748899
38125,Memphis,TN,Memphis,Shelby County,1336,1284.125,22.68638083,1365.5,39.33509883
99504,Anchorage,AK,Anchorage,Anchorage Borough,1337,1616.833333,26.16640127,1670.75,50.07556789
95127,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1338,3293.333333,146.1924151,3301.15,137.9017857
32207,Jacksonville,FL,Jacksonville,Duval County,1339,1093.863636,38.92538953,1146.35,58.80095662
63385,Wentzville,MO,St. Louis,Saint Charles County,1340,1467.083333,46.79112867,1475,36.34900274
20748,Temple Hills,MD,Washington-Arlington-Alexandria,Prince Georges County,1341,1661.875,52.40194216,1736.5,39.16631206
76021,Bedford,TX,Dallas-Fort Worth-Arlington,Tarrant County,1342,1696.25,1.25,1764,66.2495283
80021,Westminster,CO,Denver-Aurora-Lakewood,Adams County,1343,1953.541667,66.65722589,2018,102.4255827
77044,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,1344,1422.083333,60.57737247,1464,58
80906,Colorado Springs,CO,Colorado Springs,El Paso County,1345,1499,85.60227801,1497.75,78.1380989
88310,Alamogordo,NM,Alamogordo,Otero County,1346,997.5,2.5,1117,94.21252571
32811,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,1347,1132.5,50.31152949,1205.5,17.52854814
38134,Memphis,TN,Memphis,Shelby County,1348,1087.875,17.32306386,1116.65,22.55
98036,Lynnwood,WA,Seattle-Tacoma-Bellevue,Snohomish County,1349,2116,119.1123419,2162,124.3020515
10001,New York,NY,New York-Newark-Jersey City,New York County,1350,3462.291667,36.22065383,3412,50.5074252
98503,Lacey,WA,Olympia-Tumwater,Thurston County,1351,1522.5,49.13840996,1607.5,52.5832673
21045,Columbia,MD,Baltimore-Columbia-Towson,Howard County,1352,1862.083333,54.93209192,1922,57.84461946
30115,Canton,GA,Atlanta-Sandy Springs-Roswell,Cherokee County,1353,1560.791667,47.94374235,1588.8,34.54721407
73112,Oklahoma City,OK,Oklahoma City,Oklahoma County,1353,957.2916667,19.82891232,970.45,21.66385238
38671,Southaven,MS,Memphis,DeSoto County,1355,1200.208333,17.92514334,1221,27.45906044
32707,Casselberry,FL,Orlando-Kissimmee-Sanford,Seminole County,1356,1310.625,42.62390028,1390.75,64.88499441
94901,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,1356,3746.363636,220.4240841,3977.5,196.9930202
60563,Naperville,IL,Chicago-Naperville-Elgin,DuPage County,1358,1698.75,38.23583616,1709.75,35.95917824
95111,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1359,3228.571429,64.68132242,3230,40
30316,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,1360,1543.75,97.9131205,1697.9,110.4001359
92506,Riverside,CA,Riverside-San Bernardino-Ontario,Riverside County,1361,1961.041667,106.0486245,2122.75,104.6628516
86314,Prescott Valley,AZ,Prescott,Yavapai County,1362,1415.625,74.50618682,1538.5,43.41946568
60540,Naperville,IL,Chicago-Naperville-Elgin,DuPage County,1363,2053.75,63.71731188,2086.25,98.6993541
38127,Memphis,TN,Memphis,Shelby County,1364,658.3333333,11.78511302,665,10.95445115
78526,Brownsville,TX,Brownsville-Harlingen,Cameron County,1365,1197.708333,6.881310235,1192.5,22.5
